	indicator	erytrocyty	smoker	weight	trombocyty	alp	hbver	etytr	relationship	ssn	leukocyty	ast	hematokrit	er-cv	hemoglobin	name	alt
1655	1.00000	7.32155	no	120.20876	7.55565	12.63555	5.55338	6.89760	widowed	364-87-5186	8.06222	51.06878	7.01146	54.79575	9.26142	Cheryl Wright	0.64316
1656	1.00000	6.89563	no	37.63739	6.87192	11.46889	5.70866	6.23151	married	109-49-3104	6.40372	42.48874	7.35314	53.80491	9.26662	Gregory Barnes	0.51622
1657	1.00000	10.02233	N	68.09901	7.74941	11.10431	7.18809	3.64810	single	893-23-0274	7.54301	58.56421	6.94093	56.37982	3.49687	Gregory Bradley	8.09661
1658	1.00000	4.75180	no	57.83223	6.60733	88.67112	5.66642	3.07969	divoced	521-86-3784	8.85036	72.41166	6.01101	53.48589	6.70986	Thomas Ochoa	0.46418
1659	1.00000	6.46597	yes	49.27640	4.99656	57.31073	5.72642	4.69288	nop	678-31-1498	6.72351	30.27979	5.67701	58.03176	7.64621	Jason Burton	0.86667
1660	1.00000	4.78367	Y	73.73075	8.53266	39.73165	5.86381	5.85322	divoced	714-77-3064	6.75503	74.92679	7.72232	23.88067	8.18431	Zachary Kim	0.60280
1661	0.00000	7.83499	no	63.66336	7.39164	84.10746	7.62316	9.81434	divoced	150-20-3949	9.39652	47.10622	6.72164	52.31713	6.30842	Troy Morton	1.10056
1662	0.00000	7.66774	no	52.84724	6.91245	69.28888	5.41689	4.63482	single	149-26-5233	6.06285	40.28299	6.63869	18.77930	7.23214	Cindy Green	0.79034
1663	0.00000	7.80395	no	39.18688	6.48132	88.76543	7.67297	8.72798	married	742-35-3914	7.87195	48.74295	6.93419	54.07977	5.82363	Charlene Huynh	1.27712
1664	1.00000	6.55908	Y	4.94947	7.05213	38.91058	6.48704	4.02714	divoced	660-38-4545	5.89876	40.21030	7.76692	47.50963	4.32007	David Elliott	0.84995
1665	1.00000	6.59048	no	96.08135	8.35805	87.89248	9.08783	5.48942	married	710-03-8994	8.63330	58.08196	7.45950	46.42817	6.75116	Joseph Wolf	0.96124
1666	0.00000	8.13016	no	81.75651	6.17768	73.18587	8.31212	7.41399	married	557-41-8998	6.35072	51.50571	7.75136	34.34530	5.24018	Charles Barton	1.62127
1667	1.00000	3.98911	no	35.83459	6.38467	68.40031	5.71527	5.08436	nop	099-96-5663	7.68842	62.81401	8.33183	52.74253	7.14573	Diane Young	0.28276
1668	1.00000	10.25118	no	99.04475	8.34558	36.14042	7.46306	5.24352	divoced	899-54-7273	7.83126	47.87098	6.22423	47.49579	4.24983	Laura Reed	9.71770
1669	0.00000	8.28953	no	66.86792	7.44730	72.74365	8.16886	7.47949	married	741-55-8591	6.27323	61.48305	7.20586	41.06065	5.34243	Judy Welch	1.71974
1670	0.00000	8.77694	no	-11.01820	8.03342	53.47719	6.54954	6.91653	nop	773-31-6130	5.74667	74.06018	6.48061	69.56019	4.85739	Annette Brown	2.53564
1671	0.00000	7.77545	Y	104.54023	7.25155	61.02091	7.86766	7.71670	married	836-30-6427	5.56012	43.61797	6.94804	64.47523	5.09967	Lauren Velazquez	1.37055
1672	1.00000	7.18921	no	96.03892	6.59065	43.97438	7.34291	3.89028	widowed	042-02-6585	8.99312	72.09580	6.93987	92.10518	4.55434	Stephen Curry	0.63735
1673	0.00000	7.69844	no	81.54600	6.83723	89.44185	2.64007	3.25706	separated	714-77-3064	7.32504	72.29640	7.67338	53.30700	6.23628	Zachary Kim	1.16096
1674	1.00000	5.91699	no	48.87515	7.26227	19.50979	5.57105	6.14453	divoced	563-41-3421	8.74533	35.15129	8.04203	26.31421	8.58057	Jeremiah Jackson	0.80513
1675	1.00000	6.39936	Y	54.45091	5.96194	88.60809	7.53883	4.34911	married	552-50-7754	7.58116	42.70593	7.13760	47.63731	5.56728	Michael Martin	0.57478
1676	0.00000	7.67389	Y	33.69754	5.87678	69.19869	6.49273	6.30825	single	717-16-6375	8.52324	42.64359	7.53816	43.15585	5.03398	Chelsea Estes	1.21366
1677	1.00000	7.32320	no	66.31291	5.89385	87.23703	8.77655	6.05158	married	455-24-7844	5.76879	49.36945	7.72585	61.08037		Brandon Cantu	1.03580
1678	1.00000	4.88524	no	75.18552	5.47028	54.15430	5.70948	6.74245	divoced	046-45-8116	5.55003	25.70593	8.15736	64.37965	7.79090	Marc Page	0.60748
1679	1.00000	7.57697	yes	50.95388	4.95139	84.70985	8.47540	6.50046	nop	144-61-6105	4.82537	45.28023		56.93676	6.35628	Zachary Castro	1.13062
1680	1.00000	6.67697	no	10.49994	6.40189	86.72929	6.91527	6.36697	divoced	530-85-4684	8.57259	37.32806	6.03186	53.37862	5.66705	Danielle Lewis	0.79384
1681	0.00000	7.61576	no	121.64151	6.70543	45.48686	8.78790	8.26858	single	886-37-7274	6.05017	45.03584	5.63701	70.53437	4.65790	Anna Russell	1.24992
1682	0.00000	7.84936	yes	67.08715	7.48202	17.25003	4.74600	5.99987	married	287-09-9574	6.23077	49.75453	6.69594	65.04389	3.80509	Laura Ward	0.98208
1683	1.00000	6.61271	no	35.59628	7.18502	28.44285	5.70968	6.20979	single	062-57-2482	6.94675	45.41481	7.21111	34.81316	8.46044	Kenneth Navarro	0.77118
1684	1.00000	8.84608	no	118.25309	7.76340	38.52957	6.90129	5.14175	nop	750-71-8973	7.33195	44.62412	6.86519	61.89439	4.41433	Amy Johnson	2.96890
1685	1.00000	8.04266	Y	27.77714	7.58292	51.28480	8.26614	3.61632	divoced	230-59-8682	5.57585	61.19798	5.94130	64.57031	4.91089	Dr. Elizabeth Anthony DDS	1.45232
1686	0.00000	7.26490	no	35.86235	6.38393	48.59924	3.97275	5.64523	single	772-62-9429	5.13323	53.06095	6.80892	26.57612	4.57979	Elizabeth Gamble	0.75493
1687	1.00000	7.59138	no	18.09179	6.01270	85.89941	8.63348	4.76094	separated	276-35-0107	8.02936	53.64611	6.75944	48.32288	5.79861	Donna Holmes	1.05496
1688	1.00000	9.28963	no	28.04621	7.60162	66.68401	8.31748	5.14989	divoced	381-30-8219	7.01040	66.28169	6.00081	26.16024	5.22538	Emily Johnson	3.99072
1689	1.00000	8.72730	no	54.69814	7.89598	70.49363	7.67138	5.60594	nop	614-58-8512	8.92821	63.51128	6.54580	50.16750	5.08244	Brian Bryan	2.70880
1690	1.00000	8.36009	no	83.10304	8.35644	22.71111	6.27136	4.38929	single	774-88-8445	7.21662	66.29501	6.79287	25.32613	3.87910	Robert Padilla	1.86794
1691	0.00000	9.02145	Y	42.23382	6.98020	56.40360	6.65001	6.68479	separated	609-82-8289	5.58692		6.52894	47.05472	4.96235	Andrea Campbell	3.12567
1692	1.00000	7.50619	yes	124.46515	9.02365	19.26587	5.54722	4.69483	nop	163-97-4017	6.98888	35.90923	6.91192	61.40353	9.10888	Mr. Todd Chang	0.97702
1693	0.00000	8.20212	no	33.66404	6.45821	71.31811	4.57178	5.42932	married	866-47-8680	4.55508	25.81608	6.61825	52.59262	5.47405	Crystal Hansen	1.58614
1694	1.00000	6.70828	no	63.13083	6.44215	4.94796	5.96130	7.16465	married	831-15-4782	8.34229	61.16501	6.47690	57.84800	9.62762	Robert Pratt	0.55661
1695	1.00000	7.90503	N	41.35996	5.95071	30.76680	5.91624	5.06928	widowed	788-61-2378	6.31421	57.33216	7.18973	33.19602	4.10958	Joseph Smith	1.13300
1696	1.00000	9.02412	no	173.25394	7.47504	54.62288	7.63264	6.19743	divoced	826-09-0842	9.18941	56.31683	6.68646	34.86668	5.05174	Amy Robinson	3.11050
1697	1.00000	4.71366	Y	66.10792	7.55512	27.05369	6.09211	7.58314	divoced	517-83-1519	6.06992	20.67601	8.91609	71.50491	8.62751	Jessica Lambert	0.75434
1698	0.00000	10.09326	no	54.06001	8.33905	16.44078	8.31681	8.12445	divoced	319-97-4691	5.95585	37.25624	8.66456	57.62179	8.67416	Christina Hernandez	8.84571
1699	1.00000	8.91554	yes	134.45133	7.12971	85.95700	9.25798	7.05579	single	503-03-6516	6.53190	49.58321	5.94173	62.14990	6.70810	Maxwell Walters	2.80800
1700	1.00000	7.02255	Y	118.14355	7.42736	16.73296	5.98162	6.37586	separated	153-81-1227	6.39300	63.93780	6.93591	69.45661	9.08755	Jason Sanchez	0.76543
1701	1.00000	2.79052	no	3.68506	6.00091	63.45344	6.09063	6.49803	widowed	490-95-1616	6.70788	47.01951	6.34701	23.84575	7.36593	Hector Trujillo	0.74331
1702	1.00000	7.01152	no	111.60189	7.06059	6.81293	5.61604	1.94717	nop	338-52-6769	5.17163	52.21115	9.10130	71.75341	2.95968	Laurie Sheppard	0.84878
1703	0.00000	9.28436	yes	84.67884	6.18437	88.72445	8.41109	5.61700	single	649-24-9241	4.94984	61.49872	9.44344	62.57174	5.96905	Mrs. Joy Mccann	3.96623
1704	1.00000	6.36695	no	55.51431	6.99917		5.58219	5.98254	divoced	358-81-3510	7.45225	50.67661	7.62304	31.23226	7.89373	James Haley	0.52124
1705	0.00000	7.21268	Y	50.81287	7.89931	40.00245	8.95707	8.69927	single	657-47-5733	7.49824	63.41048	8.40618	49.84265	4.38203	Lori Lowery	0.75300
1706	1.00000	8.56277	no	110.43315	7.83144	81.59478	8.98035	5.18609	single	301-78-7144	4.46421	53.95609	7.45724	54.64222	5.81592	Crystal Smith	2.04764
1707	0.00000	8.73036	yes	104.56082	5.96543	81.76492	8.37187	5.42324	single	643-53-3992	6.64595	55.58561	6.39515	48.62085	5.49322	Elizabeth Weaver	2.35528
1708	1.00000	8.41167	yes	28.78638		26.64497	7.33417	3.13032	married	790-07-7372	6.23419	52.96121	8.69663	59.47062	4.10111	Richard Maxwell	2.23830
1709	1.00000	7.67174	no	30.65930	6.33210	66.59138	5.52697	5.31119	divoced	258-86-4233	8.59997	55.50272	5.93138	54.63486	7.40793	Billy Miller	1.36967
1710	1.00000	9.45124	Y	35.45320	6.40902	12.43628	5.60627	7.97248	divoced	529-30-0855	6.28275	64.00195	7.75259	46.42582		Eric Williamson	4.50652
1711	1.00000	9.14415	Y	129.31790	4.93662	14.59949	6.38522	4.49285	single	288-96-5684	8.19664	41.63562	6.93154	38.22895	3.63805	Mary Bishop	3.52805
1712	1.00000	3.43830	yes	60.57211	7.60297	93.02070	5.74771	4.00741	single	841-69-4638	7.55064	48.39927	7.97234	52.30718	6.25912	Brandi Ortiz	0.62821
1713	0.00000	8.23477	no	114.25580	7.13615	65.59513	7.24746	6.48530	single	359-25-0373	7.41525	54.67040	5.71858	40.06305	5.31626	Timothy Montgomery	1.88988
1714	1.00000	8.40120	no	73.96455	6.90926	76.37946	7.68757	6.20397	divoced	277-43-3062	6.51969	47.65700	6.38610	38.74429	5.51635	Elizabeth Foley	2.21104
1715	1.00000		Y	23.61199	6.33834	60.91430	9.01008	8.25420	divoced	084-80-6950	8.29207	56.88851	7.66304	63.84623	7.51958	Karen Miller DDS	1.12505
1716	1.00000	7.64673	no	78.82842	5.29059	60.49919	7.96780	6.69879	divoced	044-21-3482	6.20957	34.86226	7.59998	48.33226	4.89214	Audrey Rose	1.33750
1717	1.00000	8.51931	yes	69.95490	8.08556	79.69903	9.10245	7.73322	married	284-71-7098	7.55930	41.10533	7.71657	61.91094	6.94147	Daniel Berry	2.16497
1718	1.00000	5.39268	no	71.17437	6.42029	66.80418	7.32063	3.81812	divoced	813-18-7744	8.23115	44.73961	6.01536	73.37100	5.21608	Dennis Knight	0.59259
1719	1.00000	3.84476	N	91.94404	7.17632	63.68041	5.86911	4.32333	divoced	295-01-4780	6.39890	48.94935	5.58793	72.20154	7.44400	Sheena Romero	1.02295
1720	1.00000	7.57274	Y	38.58123	7.14391	46.48248	9.67187	8.71854	divoced	190-99-7448	6.73607	30.77382	5.25511	49.08587	8.13566	Jennifer Abbott	1.24943
1721	0.00000	8.45987	Y	49.39738	8.36238	81.44377	8.93253	7.79071	married	728-81-2496	8.14878	49.50931	5.47016	47.15698	5.86096	Eileen Miller	2.04613
1722	0.00000	5.24189	yes	97.34771	3.71899	27.90895	5.71183	6.90807	married	123-05-8670	6.19803	80.14199	6.73779	56.70230	8.48590	David Reilly	0.77566
1723	1.00000	5.58320	Y	47.14652	5.84073	63.43370	5.76976	4.83152	separated	704-41-4908	6.13483	69.07737	7.20799	45.17752	7.44654	Stephen Blankenship	0.42066
1724	1.00000	9.07389	no	102.27320	6.39373	18.89230	5.60186	6.45326	married	186-17-6522	7.30916	66.30711	7.08088	35.59643	9.89706	Ryan Villa	3.45535
1725	1.00000	7.47286	no	41.11255	6.92074	49.02255	5.45968	3.98566	married	496-80-3840	6.56558	19.52132	5.67140	46.79474	7.96830	Craig Rodgers	1.27088
1726	1.00000	3.71461	yes	61.29720	4.36708	70.81748	5.87726	4.53145	divoced	858-21-8217	6.48864	64.54814	6.24132	29.00585	7.32064	Crystal Ellis	0.71799
1727	0.00000	8.52610	Y	90.68789	7.32775	30.84986	7.48260	8.21778	single	854-45-7618	6.30893		8.20320	59.92051	4.09892	Caleb Tanner	2.11803
1728	1.00000	7.18498	Y	58.14801	6.33709	45.98401	7.82102	2.96128	married	780-08-2573	6.26841	44.75909	6.16652	41.90695	4.56991	Sharon Owen	1.07577
1729	1.00000	7.79572	yes	106.50373	6.80768	34.63773	5.55738	4.63882	single	536-35-8324	6.69904	61.71960	8.31207	51.55552	8.10828	Kelly Cooley	1.18423
1730	1.00000	7.27939	no	45.43633	7.38708	89.22338	8.28978	6.26089	divoced	058-17-6849	6.30029	37.32078	7.04180	40.49014	6.48537	Eric Cole	0.73555
1731	1.00000	7.38748	no	173.03612	5.66676	53.17268	6.01549	6.66558	nop	776-73-0412	8.47572	75.80466	4.80511	51.44506	4.74628	Sara Cooley	1.05198
1732	1.00000	7.57359	Y	94.96126	7.26735	81.35409	7.36462	6.20737	married	301-51-7750	7.70754	46.09289		65.65388	5.63708	Elizabeth Martinez	1.31873
1733	0.00000	7.75078	Y	61.51303	7.28168	77.70835	6.71506	5.83025	single	060-28-9624	7.42050	72.83713	6.10461	71.54359	5.59251	Kaitlyn Welch	1.22054
1734	1.00000	6.43217	no	45.42872	8.55149	48.58312	5.37855	4.79640	divoced	285-19-4829	7.41433	42.38823	6.37481	62.32484	7.88728	Brandon Johnson	0.74115
1735	0.00000	7.39568	no	78.48160	4.24484	12.88299	9.07238	7.51535	divoced	585-07-2861	6.97391	27.70302	7.32646	48.04604	3.74332	Joshua White	1.35933
1736	0.00000	7.69758	Y	40.79064	6.86057	68.94412	7.92802	6.89860	single	109-44-1093	7.22807	51.40646	8.44997	40.80114	5.22186	Colin Wilson	1.36452
1737	1.00000	7.41537	N	70.07182	7.80729	34.39877	5.57540	4.57302	married	412-42-4334	6.90268	46.65390	8.11320	52.15246	8.31110	Rachel Walker	1.15424
1738	1.00000	4.27739	no	44.30292	7.27397	86.14181	5.78872	4.92023	married	163-97-4017	7.18427	41.83160	6.71093	16.79261	6.43723	Mr. Todd Chang	0.41778
1739	1.00000	8.21719	Y	73.27864	7.65930	68.90092	8.29963	4.69114	divoced	786-86-7367	6.55782	45.61562	7.03876	62.69660	5.42954	Jack Lynch	1.83297
1740	1.00000	9.20811	Y	-5.53238	7.86444	80.25980	8.37714	6.71910	single	412-75-1970	5.53491	61.01142	5.12662	66.09754	5.87603	Dylan Carter	3.98550
1741	0.00000	9.12527	no	58.23561	6.71389	36.43189	7.05947	5.19304	widowed	833-79-8650	6.48923	67.23878	6.00565	63.14818	4.51188	Richard Chavez	3.03620
1742	0.00000	9.17588	no	-7.37629	6.90829	86.45992	9.15900	6.47626	divoced	732-96-0774	6.60818	49.82238	7.28493	36.19363	6.07587	Christopher Castillo	3.74749
1743	0.00000	8.05896	no	39.06493	7.78584	76.52784		3.49991	single	734-13-2317	7.40706	47.81328	8.42069	72.91127	7.05706	John Lewis	1.31933
1744	0.00000	7.97399	yes	111.53302	6.32462	81.49718	5.20229	5.70259	married	031-25-0593	7.49950	55.09163	7.43629	54.35601	5.47102	Katherine Jenkins	1.44135
1745	1.00000	5.61698	no	71.32256	7.73088	63.83195	8.16666	6.94774	single	707-48-6414	7.38591	43.77307	6.67703	33.79586	7.28249	Thomas Stone	0.38174
1746	0.00000	9.32567	no	43.34611	5.43785	70.91584	8.98070	8.51237	married	183-58-0483	5.78375	57.74685	7.99907	64.34808	7.19550	Randy Solis	4.44838
1747	1.00000	7.95674	no	43.06724	7.71944	7.79476	5.49014	5.07849	married	378-87-2257	6.13457	42.26295	7.14078	51.93092	9.17775	Casey Wall	1.55131
1748	1.00000	6.98587	Y	102.23982	7.57178	80.44690	8.08699	4.62430	married	503-05-2717	5.96355	74.46794	7.72322	52.68823	5.56529	Dawn Shaw	1.02565
1749	1.00000	6.91886	no	68.48716	6.65534	78.58268		5.75241	divoced	291-42-4799	6.16421	41.72678	8.98336	56.31485	5.76718	Susan Brown	0.77539
1750	0.00000	7.99074	no	66.97424	8.17928	23.63488	5.63135	6.90065	single	336-93-4287	5.57839	39.09809	5.81748	60.96317	4.02360	Nathan Park	1.53008
1751	1.00000	8.54901	Y	100.03337	6.06881	78.31140	7.64890	6.78977	single	086-28-4654	6.41935	56.49495	7.89911	37.73637	5.65335	Diane Medina	2.11174
1752	0.00000	9.18192	no	68.23773	4.36895	73.42961	7.43170	6.93041	nop	501-32-4012	5.57107	66.95585	8.71206	56.51968	5.46763	Jeremy Lopez	3.58971
1753	0.00000	9.15015	N	104.16914		34.47221	8.64868	8.71647	nop	469-53-6332	8.41165	51.00264	6.70185	64.70394	4.36877	Alicia Black	3.49263
1754	1.00000	8.59545	no	132.72503	7.43315	66.81656	9.44799	7.63712	widowed	645-75-8400	6.50895	43.23323	8.78749	48.93652	7.24929	Kristin Peterson	2.44690
1755	0.00000	8.34488	no	36.40746	7.80384	88.33651	4.38891	4.94657	married	453-82-8678	6.22451	52.21534	6.07409	37.42559	6.63625	Mrs. Heather Bell PhD	1.93787
1756	0.00000	8.07457	no	56.43078	6.36810	58.40045	7.84684	6.72936	married	188-33-6818	6.08859	42.74655	6.92299	57.87179	4.87179	Wanda Brown	1.77006
1757	1.00000	8.44814	no	31.39221	7.54410	79.80110	8.65631	7.88198	widowed	185-28-3589	6.41986	69.66653	7.19448	62.03168	6.93108	Jennifer Young	2.20860
1758	0.00000	9.61630	no	65.46912	8.43815	87.60576	7.35629	6.86283	nop	591-76-4086	6.05277	31.12930	7.63408	43.04347	5.93427	Gregory Leblanc	5.35368
1759	1.00000	3.15681	no	111.83846	5.94423	85.37050	5.83070	4.70004	married	363-82-2042	7.33291	47.14508	8.31602	39.64245	6.56816	Robert Martinez	0.62423
1760	1.00000	9.00643	Y	76.87101	6.15037	82.29444	8.10992	6.09028	married	507-60-2138	6.01467	74.07639	6.75873	27.39561	5.43087	Edward Vargas	2.91109
1761	0.00000	7.52266	no	64.37232	6.46666	84.61207	5.43111	5.48118	divoced	796-30-8129	6.10663	40.93059	8.43148	55.56835	6.30568	Dawn Hernandez MD	1.25809
1762	0.00000	9.22392	no	199.39928	8.16614	85.41832	7.21745	6.35444	married	528-41-5927	8.20041	54.59739	6.44473	46.91614	6.92734	Linda Blackwell	4.06862
1763	0.00000	8.19512	no	59.79079	4.31798	49.23234	8.42004	8.14320	divoced	165-20-8504	5.67506	51.11039	5.94893	68.68309	4.67487	Jesse Rodriguez	1.42981
1764	1.00000	4.37807	yes	76.43086	8.20602	86.22827	5.64131	3.74110	widowed	418-30-1911	7.27145	66.73446	7.62981	27.84332	6.69939	Dawn Schneider	0.66103
1765	0.00000	7.86176	no	22.22394	7.88901	33.23636	5.97623	6.71271	separated	297-40-5376	6.28128	54.82837	6.14252	35.64613	4.38241	Robert Riley	1.33720
1766	0.00000	7.90512	no	48.85556	6.34496	20.29149	3.24088	5.72875	divoced	063-12-6616	6.52474	48.12407	7.34195	63.22547	3.93004	Charles Martin	1.34894
1767	1.00000	5.14925	no	30.27574	6.99222	28.58566	5.79444	4.66561	nop	459-78-2276	6.04685	33.45582	7.16629	40.38064	8.45487	Autumn Jackson	0.30476
1768	1.00000	6.63690	Y	84.83459	5.35311	45.02238	5.59286	5.82170	separated	580-43-4154	5.67767	36.87122	7.66759	63.66817	7.97752	Matthew Smith	1.23719
1769	0.00000	7.96000	yes	53.13096	7.48121	44.38637	8.57129	6.78449	nop	084-85-2802	7.45344	52.58175	7.46040	55.03682	4.66066	Jacob Wilson	1.52855
1770	0.00000	8.69837	yes	38.43220	6.65264	92.40333	6.04329	4.11135	single	538-73-7091	7.27884	55.97821	5.52032	55.76259	6.80059	Erin Dunlap	2.48327
1771	1.00000	6.36151	no	98.42661	6.86238	9.40580	5.65349	7.90196	divoced	789-58-4462	6.63962	50.01500	6.36202	63.52728	9.53466	Monica Turner	0.79596
1772	1.00000	8.13539	Y	57.52073	7.30129	77.57131	8.04534	4.81416	married	080-05-3105	7.15869	50.43595	8.07483	56.45430	5.35791	Maria Murphy	1.68438
1773	1.00000	6.06927	yes	110.07527	6.45191	28.06364	5.63667	5.01141	single	268-64-5178	6.97750	64.96215	7.20958	34.38990	8.27771	Andrew Russell MD	0.77995
1774	1.00000	4.38276	no	28.71960	8.02730	24.09834	6.16785	6.30946	widowed	745-43-9384	6.15794	55.69775	7.45450	47.19244	8.44197	Meagan Torres	0.34424
1775	0.00000	5.21209	yes	52.24033	7.38195	78.38470	5.69485	4.31749	married	299-23-0808	6.43057	48.27574	6.89953	90.27159	7.02109	Matthew Kim	0.47781
1776	1.00000	9.04108	Y	78.43496	5.81626	82.15036	9.54502	7.33682	widowed	275-11-1806	6.08468	60.10935	8.29400	38.68580	7.02012	Lori Kerr	3.19796
1777	0.00000	8.63594	no	66.11349	6.74276	78.49999	5.94651	6.09430	married	378-20-6757	9.57302	45.04372	5.03987	43.69898	5.57176	James Johnson	2.36188
1778	1.00000	9.55729	no	61.18309	5.35703	62.21174	7.97663	6.11174	divoced	120-85-6782	7.85480	25.47534	6.32244	75.67889	5.16087	Elizabeth Cooper	5.25255
1779	0.00000	8.14043	N	49.78833	5.95405	64.50543	6.09520	6.64890	widowed	671-17-4872	5.34521	61.20529	7.15844	65.17330	5.15686	Jessica Brown DDS	1.41987
1780	0.00000	8.06438	no	31.00812	7.74061	59.06996	7.02503	7.00963	single	530-85-4684	4.77726	49.00683	6.50861	56.73541	5.05086	Danielle Lewis	1.44992
1781	1.00000	9.39160	yes	44.25829	5.35680	45.55393	7.92679	4.07091	single	182-13-6494	7.84670	40.32098	6.87251	39.83538	4.63907	Catherine Woods	4.31580
1782	1.00000	6.16515	no	72.57245	7.48395	77.28433	7.93711	7.25793	widowed	119-22-3457	8.28147	42.62547	7.71857	44.00821	7.10483	Scott Santos	0.75500
1783	1.00000	7.63858	no	29.24114	8.33746	27.99410	6.57809	2.95552	married	514-28-5609	8.98531	63.80199	5.69188	60.05586	3.79031	Kristy Olson	1.17692
1784	1.00000	7.38599	no	95.14734	7.29721	10.82265	5.50091	6.84789	married	338-52-6769	6.32133	47.41785	7.56812	56.75422	9.17345	Laurie Sheppard	0.90435
1785	1.00000	7.51065	no	76.30811	6.51809	42.68789	9.86747	8.18041	widowed	179-57-3697	7.03126	59.01216	7.22281	55.68249	8.11614	Jennifer Burke	1.26501
1786	1.00000	8.44311	no	137.21802	7.65034	9.01840	5.69521	5.93388	nop	241-10-8621	7.29724	56.68365	6.61947	42.62123	9.21298	Thomas Blair	2.21838
1787	1.00000	9.86118	no	1.63100	6.03622	20.23785	5.62554	5.97679	separated	216-08-2440	7.61085	66.52171	7.77284	39.57765	9.74960	Anthony Holmes	6.69126
1788	1.00000	5.32877	Y	71.50888	5.16991	14.84619	5.84212	6.91301	separated	446-90-0256	7.54678	41.71985	8.21986	43.03696	9.02070	Sean Smith	0.82764
1789	0.00000	7.40437	yes	115.35679	6.51309	34.28628	8.24010	8.30603	single	445-92-3200	7.12955	46.04338	7.35122	67.30604	4.17713	Deanna Melton	0.75508
1790	1.00000	4.82135	Y	25.55608	6.98658	47.96855	5.69336	6.50654	single	381-31-0319	6.81164	42.43935	8.16706	48.46522	7.94681	Adrienne Wilkins	0.58295
1791	0.00000	9.56127	Y	99.38417	7.06096	93.94514	8.41250	5.38160	single	066-54-1800	7.06286	62.30689	6.82753	50.12500	6.44379	Joshua Turner	4.89860
1792	0.00000	8.61702	no	86.68682	6.42751	70.18467	6.03223	6.74179	nop	796-30-8129	5.76803	51.50559	5.94402	35.36387	5.14807	Dawn Hernandez MD	2.55527
1793	0.00000	9.09457	no	77.76580	5.81979	61.90144	8.03955	8.60582	divoced	448-04-2297	6.80977	40.11621	7.85186	44.65253	7.48841	Robin Holloway	3.51427
1794	1.00000	4.40036	yes	35.44577	6.93603	53.86278	5.89797	3.63208	single	044-11-6880	6.10236	43.57676	8.18870	50.97307	7.68484	Jacqueline Morse	0.87993
1795	1.00000	7.78980	no	51.49462	6.96882	81.00785	7.41415	6.80116	single	134-86-6437	5.73247	62.07846	7.32818	30.98971	5.72898	Brent Sparks	1.29615
1796	1.00000	5.97762	yes	33.57966	6.90205	27.70784	5.82680	4.29118	married	817-23-9215	7.16619	64.80351	7.07564	73.01456	8.31736	Jordan Boyd	0.64785
1797	0.00000	8.07824	no	60.66055	7.17854	71.93928	7.83765	7.39342	separated	371-14-7836	7.47775	68.28898	6.66839	35.62627	5.23719	Jenna Jackson	1.47611
1798	0.00000	8.36482	Y	33.77479	6.94053	87.62823	6.02062	5.19621	married	284-45-5014	7.24812	61.60344	7.06030	59.91223	5.89714	Thomas West	2.00997
1799	0.00000	7.90633	no	57.51720	6.11677	84.47747	7.64073	8.46826	nop	504-03-0197	6.24253	48.41426	9.57854	33.36150	5.80116	Jamie Hunt	1.68940
